video_id,user_unique_id,video_create_time,video_digg_count,video_share_count,video_comment_count,video_play_count,hashtags,used_proper_hastags,data_date
7197520031855496490,figapp,1675803231,54,0,1,1155,dietaryrestrictions;foodallergies,True,2023-02-08
7197518628407840043,figapp,1675802903,60,1,1,1089,,True,2023-02-08
7197516969770487086,figapp,1675802521,50,0,2,485,,True,2023-02-08
7195653323482058026,figapp,1675368605,141,0,2,1458,figapp;nyu,True,2023-02-08
7194948095640227114,figapp,1675204406,38,0,1,604,,True,2023-02-08
7194622986505325870,figapp,1675128709,29,0,6,597,,True,2023-02-08
7193464911857585450,figapp,1674859081,57,0,3,1040,,True,2023-02-08
7193106753893092654,figapp,1674775687,99,0,1,1272,,True,2023-02-08
7192669238551678250,figapp,1674673828,52,0,0,833,,True,2023-02-08
7192317938211310890,figapp,1674592035,57,0,2,975,foodallergies;dietaryrestrictions;lowfodmap;glutenfree;dairyfree;vegan,True,2023-02-08
7192312238693240107,figapp,1674590705,193,0,4,1971,nyu;foodallergies,True,2023-02-08
7191887958151089450,figapp,1674491931,149,1,4,2032,,True,2023-02-08
7190912724715719982,figapp,1674264849,292,1,6,4682,,True,2023-02-08
7190542618164563242,figapp,1674178675,285,0,1,4037,,True,2023-02-08
7189665654826388779,figapp,1673974508,155,0,6,2066,capcut,True,2023-02-08
7189661151314054443,figapp,1673973464,567,0,9,8279,,True,2023-02-08
7188166594328104238,figapp,1673625465,107,0,4,1961,,True,2023-02-08
7187859223403875626,figapp,1673553899,119,0,5,2250,,True,2023-02-08
7187120203107601710,figapp,1673381842,878,1,6,9600,,True,2023-02-08
7186694140493597998,figapp,1673282655,36,1,2,918,stitch,True,2023-02-08
7183458430386982186,figapp,1672529262,24,0,2,1154,,True,2023-02-08
7182989871311686958,figapp,1672420171,614,1,7,7334,,True,2023-02-08
7181844485263936810,figapp,1672153505,334,0,3,4187,,True,2023-02-08
7180035253866663211,figapp,1671732243,101,0,3,2640,dietaryrestrictions;foodallergies;figapp,True,2023-02-08
7179724450877934894,figapp,1671659876,428,1,3,5635,,True,2023-02-08
7178925436951334186,figapp,1671473845,111,1,14,2947,,True,2023-02-08
7177797539457010986,figapp,1671211236,179,4,5,4495,,True,2023-02-08
7177397369737071914,figapp,1671118060,730,3,13,15900,,True,2023-02-08
7176646815931206958,figapp,1670943311,23200,22,87,339600,,True,2023-02-08
7174071559559171371,figapp,1670343730,565,1,5,9395,,True,2023-02-08
7197936793591745834,theallergicgirl,1675900264,359,0,5,2112,,False,2023-02-08
7192002039642115371,theallergicgirl,1674518474,119500,313,134,919800,figpartner,True,2023-02-08
7187850248071515438,theallergicgirl,1673551809,1481,7,15,16000,,False,2023-02-08
7187526886493392170,theallergicgirl,1673476527,15000,5,40,135300,figpartner,True,2023-02-08
7185640339921734955,theallergicgirl,1673037274,936,6,17,18600,,False,2023-02-08
7185555225942576427,theallergicgirl,1673017465,263500,84,214,1300000,,False,2023-02-08
7182274791116655915,theallergicgirl,1672253675,4663,7,22,37000,figpartner,True,2023-02-08
7181873622645001514,theallergicgirl,1672160272,2472,14,66,22800,,False,2023-02-08
7181555911230508334,theallergicgirl,1672086296,1916,1,25,19400,,False,2023-02-08
7180030696931773742,theallergicgirl,1671731187,3596,5,25,29900,,False,2023-02-08
7179315139068497198,theallergicgirl,1671564573,2735,10,27,25000,,False,2023-02-08
7174815733703019818,theallergicgirl,1670516976,588600,836,1759,4700000,figpartner,True,2023-02-08
7172640750012910894,theallergicgirl,1670010574,3052,7,28,33100,,False,2023-02-08
7170817199261748523,theallergicgirl,1669585995,24900,10,68,172200,,False,2023-02-08
7167155755999874350,theallergicgirl,1668733498,4451,4,29,51000,,False,2023-02-08
7164767062991113518,theallergicgirl,1668177354,2982,3,47,32000,,False,2023-02-08
7161499660769611050,theallergicgirl,1667416590,23000,30,111,246600,figpartner,True,2023-02-08
7161217951922703658,theallergicgirl,1667350991,2229,2,19,31200,,False,2023-02-08
7160020859988577582,theallergicgirl,1667072274,950,3,7,32000,ad;goodrxeffect,False,2023-02-08
7158956129895058731,theallergicgirl,1666824372,48200,49,184,560200,figpartner,True,2023-02-08
7158871804189297966,theallergicgirl,1666804758,270,1,1,18400,ad;tealpumpkinproject;tealpumpkinatcvs;healthierhappenstogether,False,2023-02-08
7157747298200489259,theallergicgirl,1666542921,6402,2,20,62200,figpartner,True,2023-02-08
7156977097347534123,theallergicgirl,1666363614,3402,12,39,40500,,False,2023-02-08
7156691039699537198,theallergicgirl,1666296992,501,1,3,16700,tealpumpkinatcvs;healthierhappenstogether;ad,False,2023-02-08
7156331654611586350,theallergicgirl,1666213320,753,4,7,16400,,False,2023-02-08
7155181186040548651,theallergicgirl,1665945455,2103,4,15,24600,,False,2023-02-08
7154478025122368810,theallergicgirl,1665781736,2999,4,25,25100,figpartner,True,2023-02-08
7154475832977739050,theallergicgirl,1665781223,1079,6,9,16600,,False,2023-02-08
7154125551316258091,theallergicgirl,1665699663,800,0,9,14600,,False,2023-02-08
7152966663615597870,theallergicgirl,1665429845,1495,0,9,19100,,False,2023-02-08
7197204721369746731,tylerandhistummy,1675729814,156,0,7,1721,foodallergies;foodintolerance;glutenfree;soyfree;dairyfree,True,2023-02-08
7195703341349932331,tylerandhistummy,1675380250,523,1,7,6449,,True,2023-02-08
7195639489681706283,tylerandhistummy,1675365382,310,1,7,4431,cornallergy;foodallergies;foodintolerance,True,2023-02-08
7195267850376842539,tylerandhistummy,1675278853,512,0,5,4780,ibs;lowfodmap;lowfodmapdiet;irritablebowelsyndromecheck,True,2023-02-08
7194879183745469739,tylerandhistummy,1675188363,10600,9,52,123400,cornallergy;foodallergies;energydrinks;groceryhaul,True,2023-02-08
7193422484635520302,tylerandhistummy,1674849201,191,1,12,2294,,True,2023-02-08
7193110641136110890,tylerandhistummy,1674776592,233,1,8,3005,cornallergy;citricacid;foodallergies;glutenfree,True,2023-02-08
7192653987508784430,tylerandhistummy,1674670283,358,0,2,4459,,True,2023-02-08
7192384787741478190,tylerandhistummy,1674607593,158,0,2,1996,foodallergies;artificialcoloring;dairyfree;glutenfree,True,2023-02-08
7191929565176974638,tylerandhistummy,1674501611,302,3,20,3756,foodallergies;artificialcoloring;artificialflavoring;seafoodallergy,True,2023-02-08
7190898961975119150,tylerandhistummy,1674261645,138,0,5,2389,,True,2023-02-08
7190512534305262890,tylerandhistummy,1674171670,280,4,13,5819,foodsensitivity;foodintolerance;traderjoeshaul,True,2023-02-08
7190068257817382190,tylerandhistummy,1674068234,397,0,13,5448,sza;foodallergies;vegan;ingredientlabels,True,2023-02-08
7189689635033910570,tylerandhistummy,1673980096,158,0,3,1768,foodallergies;figapp;severeallergy;eggfree,True,2023-02-08
7188210875864517934,tylerandhistummy,1673635783,60,0,6,849,,True,2023-02-08
7187557101076483371,tylerandhistummy,1673483555,105,0,4,1290,foodallergies;tomatoallergy;nutallergy,True,2023-02-08
7187498318430424366,tylerandhistummy,1673469879,46,0,2,723,ingredientlabels;foodallergies;figapp;lowfodmapdiet,True,2023-02-08
7187467101123202346,tylerandhistummy,1673462622,352,2,8,5572,foodallergies;ingredientlabels,True,2023-02-08
7187166363369131307,tylerandhistummy,1673392578,61,0,14,1123,lowfodmap;lowfodmapdiet;lowfodmapfood;ibs,True,2023-02-08
7187111319235988782,tylerandhistummy,1673379777,133,1,18,1735,foodallergies;dietaryrestrictions;stomachissues;foodsensitivity,True,2023-02-08
7187094557887106347,tylerandhistummy,1673375882,13900,16,68,123200,foodallergies;ingredientlabels;sza,True,2023-02-08
7186799098677300522,tylerandhistummy,1673307074,178,1,12,2499,highfructosecornsyrup;cornsyrup,True,2023-02-08
7186752051534122282,tylerandhistummy,1673296122,478,4,24,7544,fructoseintolerant;fructosefree;dairyfree;peanutallergy;dietaryrestrictions,True,2023-02-08
7185669227699834155,tylerandhistummy,1673043999,108,0,11,1991,ingredientsmatter;ingredientlabels;veganshopping;foodallergies,True,2023-02-08
7180838498423885099,tylerandhistummy,1671919260,98,4,6,2166,stitch;ibs;lowfodmap;lowfodmapdiet;ibsfriendly,True,2023-02-08
7179761359297449259,tylerandhistummy,1671668469,380,9,18,6032,sesameallergy;fasteract;fare;greenscreen,True,2023-02-08
7177844517092117806,tylerandhistummy,1671222168,121,5,7,3303,foodallergies;vegantiktok;lowfodmap;histamineintolerance,True,2023-02-08
7174879181128437034,thefigapp,1670531748,3,0,0,89,foodallergy;dietaryrestrictions;nutrition,True,2023-02-08
7173799866521357611,thefigapp,1670280449,1,0,1,74,soyfree;seedoils;dietaryrestrictions,True,2023-02-08
7173396960794185003,thefigapp,1670186642,3,0,0,153,,True,2023-02-08
7173060448303025450,thefigapp,1670108295,9,0,0,162,,True,2023-02-08
7172630850217970987,thefigapp,1670008269,2,0,0,157,,True,2023-02-08
7172252794399903019,thefigapp,1669920261,6,0,0,289,,True,2023-02-08
7171884852562644267,thefigapp,1669834590,3,0,0,106,,True,2023-02-08
7171534129325034798,thefigapp,1669752928,3,0,1,227,,True,2023-02-08
7171209596650917166,thefigapp,1669677357,8,0,0,359,,True,2023-02-08
7170040973014175022,thefigapp,1669405264,8,0,0,245,,True,2023-02-08
7169344096564153646,thefigapp,1669243007,17,0,0,578,,True,2023-02-08
7168953265218997546,thefigapp,1669152011,4,0,0,232,,True,2023-02-08
7168603275007102251,thefigapp,1669070519,7,0,0,211,,True,2023-02-08
7168249437003861294,thefigapp,1668988139,14,0,0,236,,True,2023-02-08
7167836279814507822,thefigapp,1668891941,4,0,1,921,,True,2023-02-08
7167453603030928686,thefigapp,1668802848,7,0,0,816,,True,2023-02-08
7197859925182221614,glutenfreefig,1675882370,21,0,0,257,glutenfree;glutenfreefig;celiacdisease;celiac,True,2023-02-08
7196809890340359466,glutenfreefig,1675637893,28,1,2,346,glutenfree;glutenfreefig;glutenfreetiktok,True,2023-02-08
7195738489218960686,glutenfreefig,1675388430,51,2,0,1381,glutenfree;glutenfreefig;celiac;glutenfreetiktok,True,2023-02-08
7194994814729866542,glutenfreefig,1675215283,19,0,0,388,glutenfreefig;glutenfree;figapp;glutenfreetiktok;glutendairyfree,True,2023-02-08
7194184033377635630,glutenfreefig,1675026515,19,0,0,330,glutenfree;glutenfreefig;fig;glutenfreetravel;glutenfreetiktok,True,2023-02-08
7193144859417480490,glutenfreefig,1674784557,40,0,1,339,glutenfree;glutenfreefig;oats;glutenfreeoats;fyp;glutenfreetiktok,True,2023-02-08
7192287338511256875,glutenfreefig,1674584915,19,0,0,324,glutenfree;glutenfreefig;glutenfreerecipes;glutenfreetiktok;glutendairyfree,True,2023-02-08
7191485712485698858,glutenfreefig,1674398277,39,0,0,322,glutenfree;glutenfreefig,True,2023-02-08
7190058060457577771,glutenfreefig,1674065862,30,1,0,366,glutenfreefig;glutenfree;celiac,True,2023-02-08
7188880377522441515,glutenfreefig,1673791675,10,0,0,112,fig;glutenfree;glutenfreefig,True,2023-02-08
7187845246875733294,glutenfreefig,1673550645,42,0,1,400,fig;glutenfreefig;glutenfree;groceryshopping,True,2023-02-08
7186685533773417770,glutenfreefig,1673280645,11,0,0,352,fig;glutenfreefig;celiac,True,2023-02-08
7185922364595653931,glutenfreefig,1673102961,25,1,4,1020,fig;glutenfree;glutenfreefig;celiac;groceryshopping;greenscreen;greenscreenvideo,True,2023-02-08
7196023821223300398,maliaglutenfree,1675454870,16,0,0,417,glutenfree;morningroutine;sandiegosunrise;sandiego;lajolla;morningroutineaesthetic;morningcoffee;morningvibes;lajollasandiego;sandiegolife;sandiegocalifornia,False,2023-02-08
7195672380029717806,maliaglutenfree,1675373041,55,0,0,635,glutenfree;bcaas;bcaasuplement;bcaapowder;thorneresearch;celiac;celiacdisease;glutenfreesupplements;glutenfreesupplement;bcaasquad,False,2023-02-08
7194843990947089706,maliaglutenfree,1675180168,71,1,1,614,glutenfree;vegan;proteinshake;proteinsmoothie;proteinsmoothierecipe;protein;gains;gainshake;vegansmoothie;glutenfreesmoothie;smoothiebowl;wellnessjourney;nutpodspartner;nutpods;glutenfreesmoothiebowl;vegansmoothiebowl;wellness,False,2023-02-08
7194240205438700843,maliaglutenfree,1675039588,22,0,0,1095,mocktails;mocktail;glutenfree;sobercurious;dryjanuary2023;dryjanuary;sober;freespirits;sobercuriouslifestyle,False,2023-02-08
7192754417756622122,maliaglutenfree,1674693651,151,0,55,1356,glutenfree;glutenfreetiktok;celiac;celiacdisease;celiacdiagnosis;glutenintolerance,False,2023-02-08
7189813357632064814,maliaglutenfree,1674008881,71,0,11,1053,transformation;celiacdisease;celiac;wellness;wellnessjourney;gymjourney;healthjourney;skinnytostrong,False,2023-02-08
7189406448974089514,maliaglutenfree,1673914140,65,2,9,839,glutenfreemakeup;glutenfreelipstick;glutenfreebeauty;celiacdisease;celiac;glutenfree;glutenfreetiktok;glutenfreelife;celiacstruggles,False,2023-02-08
7189041735673187627,maliaglutenfree,1673829224,40,0,0,611,wellness;wellnessjourney;wellnessjourneywithme;healthylifestyle;healthyliving;balancedliving;balancedlivingtips;8020rule;8020lifestyle;healthjourney;chronicwellness;chronicwellnessreset;chronicillness;chronicillnesswarrior,False,2023-02-08
7188980147008195882,maliaglutenfree,1673814886,637,3,15,12500,sober;dryjanuary2023;dry;dryjanuary;sobercurious;sobertok;mocktailrecipe;mocktailgirlie;mocktail;mocktails;soberstories;soberliving,False,2023-02-08
7188626012354170158,maliaglutenfree,1673732431,47,3,3,920,glutenfree;glutenfreegroceries;glutenfreegroceryhaul;groceryhaul;thrivemarket;thrivemarkethaul;groceryshopping;groceryhack;glutenfreetiktok,False,2023-02-08
7188313075517246762,maliaglutenfree,1673659572,73,1,4,965,glutenfree;adulthood;livingaloneproblems;glutenfreetiktok;glutenfreelife;groceryshopping;groceries;grocerystory;healthyeating;healthyeatinghabits,False,2023-02-08
7186435879768968490,maliaglutenfree,1673222522,244,10,16,4613,glutenfree;glutenfreelipstick;celiac;celiacstruggles;celiacdisease;celiacawareness;celiacblogger;celiaclife;celiacliving;coeliac;coeliacdisease;celiacproblems;celiacsafe;celiacfriendly;gluten;glutenfreetiktok,False,2023-02-08
7184838276027764014,maliaglutenfree,1672850544,54,4,13,1975,botox;botoxstory;botoxstories;chronicmigraine;celiac;celiacdisease;botoxfail;botoxcheck;botoxnatural,False,2023-02-08
7184678491999292714,maliaglutenfree,1672813345,180,1,4,3836,glutenfree;celiac;celiacdisease;glutenfreetravel;wieiad;wieiadrealistic;wieiadglutenfree;wieiadtraveling;wieiadtravel;wieiadvacation;turks;turksandcaicos;turksandcaicosislands,False,2023-02-08
7184567389378465066,maliaglutenfree,1672787463,16,0,1,970,migraine;chronicmigraine;chronicmigraineawareness;celiacdisease;botox;botoxstory;botoxfail;botoxfails,False,2023-02-08
7184546006128807214,maliaglutenfree,1672782486,154,5,37,4393,celiacdisease;chronicmigraine;chronicillness;chronicpain;celiac;autoimmunedisease;botox;botoxinjection;botoxstory;medicalbotox,False,2023-02-08
7181075778476477739,maliaglutenfree,1671974533,455,5,68,11600,heds;flexibility;flexibilitychallenge;chronicillness;autoimunnedisorder;autoimmunewarrior;hsd;syndrome;syndrometiktok;celiac;celiacdisease;glutenfree;glutenfreelife;hypermobility;hypermobilitycheck;hybermobile;hypermobileeds;hypermobilejoints,False,2023-02-08
7181064346280430890,maliaglutenfree,1671971889,4097,40,137,49200,glutenfree;starbucks;starbucksglutenfree;sugarcookiealmondmilkicedlatte;starbucksdrinks;starbucksorder;celiac;celiacdisease;celiacstruggles;glutenfreelife;glutenfreelifestyle,False,2023-02-08
7180565243901398315,maliaglutenfree,1671855640,131,2,7,2340,glutenfree;glutenfreediet;glutenfreedining;gf;celiac;celiacdisease;wheretoeatsandiego;sandiego;sandiegoglutenfree;glutenfreefood;glutenfreefoodblogger;glutenfreelasvegas;glutenfreevegas;glutenfreesdeats;glutenfreelife;glutenfreetiktok,False,2023-02-08
7180552654664273194,maliaglutenfree,1671852709,225,5,1,3023,fig;figambassador;foodallergies;foodallergy;celiac;celiacdisease;glutenfree;glutenfreefinds;groceryhaul;sprouts;sproutshaul,True,2023-02-08
7179389603114192170,maliaglutenfree,1671581911,31,1,9,1002,erewhonmarket;erewhonhaul;erewhonreviews;erewhonsmoothie;erewhonforever;erewhonfinds;erewhonfavorites;wellness;glutenfree;dairyfree;glutenanddairyfree;celiac;glutenfreelosangeles;smoothie;chronicwellnessreset;wellnessjourney;wellnessjourneywithme,False,2023-02-08
7179019312793980202,maliaglutenfree,1671495698,39,2,3,1038,glutenfree;glutenfreelife;glutenfreelifestyle;glutenfreeamazon;amazonfinds;amazonfoods;amazonfavorites;celiac;celiacdisease;celiacfood;celiacfoodie;certifiedglutenfree;glutenfreefood;glutenfreefoods;gf,False,2023-02-08
7178963213827018030,maliaglutenfree,1671482637,13,0,0,778,healthyliving;healthylunch;healthylunchideas;healthylunchinspo;healthylunches;glutenfree;dairyfree;glutenanddairyfree;glutenfreelife;glutenfreelunch;glutenfreelunchideas;dairyfreelunch;dairyfreelunchideas;glutenfreetiktok,False,2023-02-08
7178705198918028586,maliaglutenfree,1671422567,37,0,0,1440,acai;acaibowl;sandiego;smoothie;smoothiebowl;smoothiebowls;sandiegohiddengems;sandiegofoodie;sandiegofood;lajolla;lajollasandiego;bestofsandiego;glutenfree;glutenfreegranola;granolagirl;glutenfreesmoothiebowl,False,2023-02-08
7178638984514555182,maliaglutenfree,1671407145,63,1,9,1000,chronicillness;chronicillnessawareness;chronicillnesswarrior;chronicwellness;chronicpain;chronicmigraine;celiacdisease;celiac;hypermobility;hybermobilecheck;chronicillnessstruggles;chronicillnesssupport,False,2023-02-08
