video_id,user_unique_id,video_create_time,video_digg_count,video_share_count,video_comment_count,video_play_count,hashtags,used_proper_hastags,data_date
7187111319235988782,tylerandhistummy,1673379777,133,1,18,1731,foodallergies;dietaryrestrictions;stomachissues;foodsensitivity,True,2023-02-06
7187094557887106347,tylerandhistummy,1673375882,13900,16,68,123200,foodallergies;ingredientlabels;sza,True,2023-02-06
7186799098677300522,tylerandhistummy,1673307074,175,1,12,2439,highfructosecornsyrup;cornsyrup,True,2023-02-06
7186752051534122282,tylerandhistummy,1673296122,477,4,24,7518,fructoseintolerant;fructosefree;dairyfree;peanutallergy;dietaryrestrictions,True,2023-02-06
7185669227699834155,tylerandhistummy,1673043999,107,0,11,1977,ingredientsmatter;ingredientlabels;veganshopping;foodallergies,True,2023-02-06
7180838498423885099,tylerandhistummy,1671919260,97,4,6,2162,stitch;ibs;lowfodmap;lowfodmapdiet;ibsfriendly,True,2023-02-06
7179761359297449259,tylerandhistummy,1671668469,380,9,18,6027,sesameallergy;fasteract;fare;greenscreen,True,2023-02-06
7177844517092117806,tylerandhistummy,1671222168,121,5,7,3302,foodallergies;vegantiktok;lowfodmap;histamineintolerance,True,2023-02-06
7174879181128437034,thefigapp,1670531748,3,0,0,89,foodallergy;dietaryrestrictions;nutrition,True,2023-02-06
7173799866521357611,thefigapp,1670280449,1,0,1,74,soyfree;seedoils;dietaryrestrictions,True,2023-02-06
7173396960794185003,thefigapp,1670186642,3,0,0,153,,True,2023-02-06
7173060448303025450,thefigapp,1670108295,9,0,0,162,,True,2023-02-06
7172630850217970987,thefigapp,1670008269,2,0,0,157,,True,2023-02-06
7172252794399903019,thefigapp,1669920261,5,0,0,285,,True,2023-02-06
7171884852562644267,thefigapp,1669834590,3,0,0,106,,True,2023-02-06
7171534129325034798,thefigapp,1669752928,3,0,1,227,,True,2023-02-06
7171209596650917166,thefigapp,1669677357,8,0,0,352,,True,2023-02-06
7170040973014175022,thefigapp,1669405264,8,0,0,245,,True,2023-02-06
7169344096564153646,thefigapp,1669243007,17,0,0,563,,True,2023-02-06
7168953265218997546,thefigapp,1669152011,4,0,0,231,,True,2023-02-06
7168603275007102251,thefigapp,1669070519,7,0,0,211,,True,2023-02-06
7168249437003861294,thefigapp,1668988139,14,0,0,236,,True,2023-02-06
7167836279814507822,thefigapp,1668891941,4,0,1,919,,True,2023-02-06
7167453603030928686,thefigapp,1668802848,7,0,0,816,,True,2023-02-06
7196809890340359466,glutenfreefig,1675637893,27,1,2,295,glutenfree;glutenfreefig;glutenfreetiktok,True,2023-02-06
7195738489218960686,glutenfreefig,1675388430,51,2,0,1340,glutenfree;glutenfreefig;celiac;glutenfreetiktok,True,2023-02-06
7194994814729866542,glutenfreefig,1675215283,19,0,0,382,glutenfreefig;glutenfree;figapp;glutenfreetiktok;glutendairyfree,True,2023-02-06
7194184033377635630,glutenfreefig,1675026515,19,0,0,325,glutenfree;glutenfreefig;fig;glutenfreetravel;glutenfreetiktok,True,2023-02-06
7193144859417480490,glutenfreefig,1674784557,40,0,1,326,glutenfree;glutenfreefig;oats;glutenfreeoats;fyp;glutenfreetiktok,True,2023-02-06
7192287338511256875,glutenfreefig,1674584915,19,0,0,316,glutenfree;glutenfreefig;glutenfreerecipes;glutenfreetiktok;glutendairyfree,True,2023-02-06
7191485712485698858,glutenfreefig,1674398277,39,0,0,315,glutenfree;glutenfreefig,True,2023-02-06
7190058060457577771,glutenfreefig,1674065862,30,1,0,357,glutenfreefig;glutenfree;celiac,True,2023-02-06
7188880377522441515,glutenfreefig,1673791675,10,0,0,103,fig;glutenfree;glutenfreefig,True,2023-02-06
7187845246875733294,glutenfreefig,1673550645,42,0,1,393,fig;glutenfreefig;glutenfree;groceryshopping,True,2023-02-06
7186685533773417770,glutenfreefig,1673280645,11,0,0,349,fig;glutenfreefig;celiac,True,2023-02-06
7185922364595653931,glutenfreefig,1673102961,25,1,4,1017,fig;glutenfree;glutenfreefig;celiac;groceryshopping;greenscreen;greenscreenvideo,True,2023-02-06
7196023821223300398,maliaglutenfree,1675454870,15,0,0,386,glutenfree;morningroutine;sandiegosunrise;sandiego;lajolla;morningroutineaesthetic;morningcoffee;morningvibes;lajollasandiego;sandiegolife;sandiegocalifornia,False,2023-02-06
7195672380029717806,maliaglutenfree,1675373041,54,0,0,600,glutenfree;bcaas;bcaasuplement;bcaapowder;thorneresearch;celiac;celiacdisease;glutenfreesupplements;glutenfreesupplement;bcaasquad,False,2023-02-06
7194843990947089706,maliaglutenfree,1675180168,70,1,1,552,glutenfree;vegan;proteinshake;proteinsmoothie;proteinsmoothierecipe;protein;gains;gainshake;vegansmoothie;glutenfreesmoothie;smoothiebowl;wellnessjourney;nutpodspartner;nutpods;glutenfreesmoothiebowl;vegansmoothiebowl;wellness,False,2023-02-06
7194240205438700843,maliaglutenfree,1675039588,22,0,0,1074,mocktails;mocktail;glutenfree;sobercurious;dryjanuary2023;dryjanuary;sober;freespirits;sobercuriouslifestyle,False,2023-02-06
7192754417756622122,maliaglutenfree,1674693651,148,0,54,1275,glutenfree;glutenfreetiktok;celiac;celiacdisease;celiacdiagnosis;glutenintolerance,False,2023-02-06
