video_id,user_unique_id,video_create_time,video_digg_count,video_share_count,video_comment_count,video_play_count,hashtags,used_proper_hastags,data_date
7195653323482058026,figapp,1675368605,130,0,2,1313,figapp;nyu,True,2023-02-05
7194948095640227114,figapp,1675204406,28,0,1,516,,True,2023-02-05
7194622986505325870,figapp,1675128709,28,0,6,557,,True,2023-02-05
7193464911857585450,figapp,1674859081,57,0,3,1011,,True,2023-02-05
7193106753893092654,figapp,1674775687,98,0,1,1223,,True,2023-02-05
7192669238551678250,figapp,1674673828,49,0,0,806,,True,2023-02-05
7192317938211310890,figapp,1674592035,56,0,2,936,foodallergies;dietaryrestrictions;lowfodmap;glutenfree;dairyfree;vegan,True,2023-02-05
7192312238693240107,figapp,1674590705,184,0,4,1864,nyu;foodallergies,True,2023-02-05
7191887958151089450,figapp,1674491931,148,1,4,1990,,True,2023-02-05
7190912724715719982,figapp,1674264849,290,1,6,4648,,True,2023-02-05
7190542618164563242,figapp,1674178675,285,0,1,4015,,True,2023-02-05
7189665654826388779,figapp,1673974508,154,0,6,2051,capcut,True,2023-02-05
7189661151314054443,figapp,1673973464,563,0,9,8237,,True,2023-02-05
7188166594328104238,figapp,1673625465,107,0,4,1949,,True,2023-02-05
7187859223403875626,figapp,1673553899,119,0,5,2240,,True,2023-02-05
7187120203107601710,figapp,1673381842,878,1,6,9567,,True,2023-02-05
7186694140493597998,figapp,1673282655,35,1,2,906,stitch,True,2023-02-05
7183458430386982186,figapp,1672529262,24,0,2,1149,,True,2023-02-05
7182989871311686958,figapp,1672420171,611,1,7,7318,,True,2023-02-05
7181844485263936810,figapp,1672153505,334,0,3,4178,,True,2023-02-05
7180035253866663211,figapp,1671732243,101,0,3,2633,dietaryrestrictions;foodallergies;figapp,True,2023-02-05
7179724450877934894,figapp,1671659876,428,1,3,5624,,True,2023-02-05
7178925436951334186,figapp,1671473845,111,1,14,2937,,True,2023-02-05
7177797539457010986,figapp,1671211236,179,4,5,4486,,True,2023-02-05
7177397369737071914,figapp,1671118060,730,3,13,15800,,True,2023-02-05
7176646815931206958,figapp,1670943311,23000,22,83,337400,,True,2023-02-05
7174071559559171371,figapp,1670343730,565,1,5,9393,,True,2023-02-05
7172628812629364011,figapp,1670007794,381,1,5,7881,,True,2023-02-05
7171889197207293226,figapp,1669835602,384,1,6,4081,,True,2023-02-05
7169594571012263210,figapp,1669301341,151,3,5,3115,,True,2023-02-05
7192002039642115371,theallergicgirl,1674518474,118900,310,135,910400,figpartner,True,2023-02-05
7187850248071515438,theallergicgirl,1673551809,1457,7,14,15800,,False,2023-02-05
7187526886493392170,theallergicgirl,1673476527,14900,5,40,135200,figpartner,True,2023-02-05
7185640339921734955,theallergicgirl,1673037274,928,6,15,18500,,False,2023-02-05
7185555225942576427,theallergicgirl,1673017465,263400,84,214,1300000,,False,2023-02-05
7182274791116655915,theallergicgirl,1672253675,4656,6,22,36900,figpartner,True,2023-02-05
7181873622645001514,theallergicgirl,1672160272,2465,14,65,22700,,False,2023-02-05
7181555911230508334,theallergicgirl,1672086296,1911,1,25,19300,,False,2023-02-05
7180030696931773742,theallergicgirl,1671731187,3592,5,25,29900,,False,2023-02-05
7179315139068497198,theallergicgirl,1671564573,2731,10,27,24900,,False,2023-02-05
7174815733703019818,theallergicgirl,1670516976,588400,836,1758,4700000,figpartner,True,2023-02-05
7172640750012910894,theallergicgirl,1670010574,3051,7,28,33000,,False,2023-02-05
7170817199261748523,theallergicgirl,1669585995,24900,10,69,172100,,False,2023-02-05
7167155755999874350,theallergicgirl,1668733498,4450,4,29,50700,,False,2023-02-05
7164767062991113518,theallergicgirl,1668177354,2981,3,47,32000,,False,2023-02-05
7161499660769611050,theallergicgirl,1667416590,23000,30,111,246600,figpartner,True,2023-02-05
7161217951922703658,theallergicgirl,1667350991,2228,2,19,31100,,False,2023-02-05
7160020859988577582,theallergicgirl,1667072274,950,3,7,32000,ad;goodrxeffect,False,2023-02-05
7158956129895058731,theallergicgirl,1666824372,48200,49,184,560100,figpartner,True,2023-02-05
7158871804189297966,theallergicgirl,1666804758,270,1,1,18400,ad;tealpumpkinproject;tealpumpkinatcvs;healthierhappenstogether,False,2023-02-05
7157747298200489259,theallergicgirl,1666542921,6402,2,20,62200,figpartner,True,2023-02-05
7156977097347534123,theallergicgirl,1666363614,3402,12,39,40500,,False,2023-02-05
7156691039699537198,theallergicgirl,1666296992,500,1,3,16700,tealpumpkinatcvs;healthierhappenstogether;ad,False,2023-02-05
7156331654611586350,theallergicgirl,1666213320,753,4,7,16400,,False,2023-02-05
7155181186040548651,theallergicgirl,1665945455,2103,4,15,24600,,False,2023-02-05
7154478025122368810,theallergicgirl,1665781736,2999,4,25,25000,figpartner,True,2023-02-05
7154475832977739050,theallergicgirl,1665781223,1079,6,9,16600,,False,2023-02-05
7154125551316258091,theallergicgirl,1665699663,800,0,9,14500,,False,2023-02-05
7152966663615597870,theallergicgirl,1665429845,1495,0,9,19100,,False,2023-02-05
7152961891520777518,theallergicgirl,1665428732,360,3,3,11000,,False,2023-02-05
7195703341349932331,tylerandhistummy,1675380250,423,0,3,5809,,True,2023-02-05
7195639489681706283,tylerandhistummy,1675365382,242,0,2,3435,cornallergy;foodallergies;foodintolerance,True,2023-02-05
7195267850376842539,tylerandhistummy,1675278853,450,0,5,4087,ibs;lowfodmap;lowfodmapdiet;irritablebowelsyndromecheck,True,2023-02-05
7194879183745469739,tylerandhistummy,1675188363,10600,9,51,123100,cornallergy;foodallergies;energydrinks;groceryhaul,True,2023-02-05
7193422484635520302,tylerandhistummy,1674849201,184,1,10,2185,,True,2023-02-05
7193110641136110890,tylerandhistummy,1674776592,229,1,8,2913,cornallergy;citricacid;foodallergies;glutenfree,True,2023-02-05
7192653987508784430,tylerandhistummy,1674670283,323,0,2,3937,,True,2023-02-05
7192384787741478190,tylerandhistummy,1674607593,153,0,2,1919,foodallergies;artificialcoloring;dairyfree;glutenfree,True,2023-02-05
7191929565176974638,tylerandhistummy,1674501611,287,3,20,3558,foodallergies;artificialcoloring;artificialflavoring;seafoodallergy,True,2023-02-05
7190898961975119150,tylerandhistummy,1674261645,134,0,5,2339,,True,2023-02-05
7190512534305262890,tylerandhistummy,1674171670,276,4,13,5763,foodsensitivity;foodintolerance;traderjoeshaul,True,2023-02-05
7190068257817382190,tylerandhistummy,1674068234,393,0,13,5372,sza;foodallergies;vegan;ingredientlabels,True,2023-02-05
7189689635033910570,tylerandhistummy,1673980096,155,0,3,1727,foodallergies;figapp;severeallergy;eggfree,True,2023-02-05
7188210875864517934,tylerandhistummy,1673635783,60,0,6,825,,True,2023-02-05
7187557101076483371,tylerandhistummy,1673483555,105,0,4,1265,foodallergies;tomatoallergy;nutallergy,True,2023-02-05
7187498318430424366,tylerandhistummy,1673469879,46,0,2,705,ingredientlabels;foodallergies;figapp;lowfodmapdiet,True,2023-02-05
7187467101123202346,tylerandhistummy,1673462622,349,2,8,5507,foodallergies;ingredientlabels,True,2023-02-05
7187166363369131307,tylerandhistummy,1673392578,60,0,12,1095,lowfodmap;lowfodmapdiet;lowfodmapfood;ibs,True,2023-02-05
7187111319235988782,tylerandhistummy,1673379777,133,1,18,1726,foodallergies;dietaryrestrictions;stomachissues;foodsensitivity,True,2023-02-05
7187094557887106347,tylerandhistummy,1673375882,13900,16,68,123200,foodallergies;ingredientlabels;sza,True,2023-02-05
7186799098677300522,tylerandhistummy,1673307074,167,1,11,2353,highfructosecornsyrup;cornsyrup,True,2023-02-05
7186752051534122282,tylerandhistummy,1673296122,472,4,24,7470,fructoseintolerant;fructosefree;dairyfree;peanutallergy;dietaryrestrictions,True,2023-02-05
7185669227699834155,tylerandhistummy,1673043999,107,0,11,1972,ingredientsmatter;ingredientlabels;veganshopping;foodallergies,True,2023-02-05
7180838498423885099,tylerandhistummy,1671919260,97,4,6,2158,stitch;ibs;lowfodmap;lowfodmapdiet;ibsfriendly,True,2023-02-05
7179761359297449259,tylerandhistummy,1671668469,379,9,18,6022,sesameallergy;fasteract;fare;greenscreen,True,2023-02-05
7177844517092117806,tylerandhistummy,1671222168,121,5,7,3296,foodallergies;vegantiktok;lowfodmap;histamineintolerance,True,2023-02-05
7177550662690000170,tylerandhistummy,1671153753,1608,7,47,42900,bigcorn;cornallergy;cornfree,True,2023-02-05
7174879181128437034,thefigapp,1670531748,3,0,0,89,foodallergy;dietaryrestrictions;nutrition,True,2023-02-05
7173799866521357611,thefigapp,1670280449,1,0,1,74,soyfree;seedoils;dietaryrestrictions,True,2023-02-05
7173396960794185003,thefigapp,1670186642,3,0,0,153,,True,2023-02-05
7173060448303025450,thefigapp,1670108295,9,0,0,162,,True,2023-02-05
7172630850217970987,thefigapp,1670008269,2,0,0,156,,True,2023-02-05
