video_id,user_unique_id,video_create_time,video_digg_count,video_share_count,video_comment_count,video_play_count,hashtags,used_proper_hastags,data_date
7206409728879119658,figapp,1677873027,211,0,1,2730,,True,2023-03-05
7205645890764246314,figapp,1677695185,91,0,0,752,,True,2023-03-05
7204931305002306862,figapp,1677528803,137,0,4,1179,figapp;cornallergy,True,2023-03-05
7203739636470992171,figapp,1677251349,585,1,7,6062,foodallergies;figapp,True,2023-03-05
7203485572415933739,figapp,1677192190,24,2,3,501,glutenfree,True,2023-03-05
7202708096093916458,figapp,1677011172,398,0,2,4576,foodallergies,True,2023-03-05
7202327518089612590,figapp,1676922566,74,1,4,1427,,True,2023-03-05
7200837947170622763,figapp,1676575746,62,0,0,1388,,True,2023-03-05
7200442519761505582,figapp,1676483680,160,1,1,2208,,True,2023-03-05
7200103443355241770,figapp,1676404739,228,0,2,3540,,True,2023-03-05
7199717473611091246,figapp,1676314885,45,0,2,871,stitch;everyingredient,True,2023-03-05
7199714505797143854,figapp,1676314195,133,0,5,1790,,True,2023-03-05
7198666343514639659,figapp,1676070130,134,0,1,2021,,True,2023-03-05
7197520031855496490,figapp,1675803231,80,0,4,2068,dietaryrestrictions;foodallergies,True,2023-03-05
7197518628407840043,figapp,1675802903,82,1,2,1675,,True,2023-03-05
7197516969770487086,figapp,1675802521,80,0,2,1158,,True,2023-03-05
7195653323482058026,figapp,1675368605,152,0,2,1841,figapp;nyu,True,2023-03-05
7194948095640227114,figapp,1675204406,49,0,1,912,,True,2023-03-05
7194622986505325870,figapp,1675128709,33,0,6,847,,True,2023-03-05
7193464911857585450,figapp,1674859081,61,0,3,1220,,True,2023-03-05
7193106753893092654,figapp,1674775687,106,0,2,1458,,True,2023-03-05
7192669238551678250,figapp,1674673828,59,0,0,1021,,True,2023-03-05
7192317938211310890,figapp,1674592035,60,0,2,1135,foodallergies;dietaryrestrictions;lowfodmap;glutenfree;dairyfree;vegan,True,2023-03-05
7192312238693240107,figapp,1674590705,200,0,4,2201,nyu;foodallergies,True,2023-03-05
7191887958151089450,figapp,1674491931,152,1,4,2162,,True,2023-03-05
7190912724715719982,figapp,1674264849,296,1,6,4842,,True,2023-03-05
7190542618164563242,figapp,1674178675,289,0,1,4195,,True,2023-03-05
7189665654826388779,figapp,1673974508,159,0,6,2177,capcut,True,2023-03-05
7189661151314054443,figapp,1673973464,573,0,9,8509,,True,2023-03-05
7188166594328104238,figapp,1673625465,109,0,4,2065,,True,2023-03-05
7204937903699512618,theallergicgirl,1677530339,672,0,6,5395,,False,2023-03-05
7204937793561169194,theallergicgirl,1677530313,4209,2,13,39900,figpartner,True,2023-03-05
7203491465828371755,theallergicgirl,1677193565,1578,1,12,8014,,False,2023-03-05
7201202977389006123,theallergicgirl,1676660736,2211,1,7,14500,figpartner,True,2023-03-05
7197936793591745834,theallergicgirl,1675900264,3006,2,19,16400,,False,2023-03-05
