video_id,user_unique_id,video_create_time,video_digg_count,video_share_count,video_comment_count,video_play_count,hashtags,used_proper_hastags,data_date
7209049043270946094,figapp,2023-03-10 22:32:16,39,0,0,407,,True,2023-03-11
7208237488748416298,figapp,2023-03-08 18:03:02,180,1,2,1606,,True,2023-03-11
7207525621466090798,figapp,2023-03-06 20:00:49,279,1,8,1940,ibs;lowfodmap,True,2023-03-11
7206409728879119658,figapp,2023-03-03 19:50:27,301,0,2,4116,,True,2023-03-11
7205645890764246314,figapp,2023-03-01 18:26:25,110,0,0,960,,True,2023-03-11
7204931305002306862,figapp,2023-02-27 20:13:23,154,0,4,1378,figapp;cornallergy,True,2023-03-11
7203739636470992171,figapp,2023-02-24 15:09:09,612,1,7,6521,foodallergies;figapp,True,2023-03-11
7203485572415933739,figapp,2023-02-23 22:43:10,26,2,3,579,glutenfree,True,2023-03-11
7202708096093916458,figapp,2023-02-21 20:26:12,409,0,3,4779,foodallergies,True,2023-03-11
7202327518089612590,figapp,2023-02-20 19:49:26,76,1,4,1486,,True,2023-03-11
7200837947170622763,figapp,2023-02-16 19:29:06,64,0,0,1444,,True,2023-03-11
7200442519761505582,figapp,2023-02-15 17:54:40,160,1,1,2264,,True,2023-03-11
7200103443355241770,figapp,2023-02-14 19:58:59,232,0,2,3618,,True,2023-03-11
7199717473611091246,figapp,2023-02-13 19:01:25,47,0,2,895,stitch;everyingredient,True,2023-03-11
7199714505797143854,figapp,2023-02-13 18:49:55,134,0,5,1834,,True,2023-03-11
7198666343514639659,figapp,2023-02-10 23:02:10,137,0,1,2051,,True,2023-03-11
7197520031855496490,figapp,2023-02-07 20:53:51,81,0,4,2096,dietaryrestrictions;foodallergies,True,2023-03-11
7197518628407840043,figapp,2023-02-07 20:48:23,83,1,2,1705,,True,2023-03-11
7197516969770487086,figapp,2023-02-07 20:42:01,81,0,2,1190,,True,2023-03-11
7195653323482058026,figapp,2023-02-02 20:10:05,152,0,2,1861,figapp;nyu,True,2023-03-11
7194948095640227114,figapp,2023-01-31 22:33:26,49,0,1,919,,True,2023-03-11
7194622986505325870,figapp,2023-01-31 01:31:49,33,0,6,861,,True,2023-03-11
7193464911857585450,figapp,2023-01-27 22:38:01,61,0,3,1233,,True,2023-03-11
7193106753893092654,figapp,2023-01-26 23:28:07,106,0,2,1466,,True,2023-03-11
7192669238551678250,figapp,2023-01-25 19:10:28,60,0,0,1037,,True,2023-03-11
7192317938211310890,figapp,2023-01-24 20:27:15,60,0,2,1143,foodallergies;dietaryrestrictions;lowfodmap;glutenfree;dairyfree;vegan,True,2023-03-11
7192312238693240107,figapp,2023-01-24 20:05:05,201,0,4,2219,nyu;foodallergies,True,2023-03-11
7191887958151089450,figapp,2023-01-23 16:38:51,152,1,4,2170,,True,2023-03-11
7190912724715719982,figapp,2023-01-21 01:34:09,297,1,6,4852,,True,2023-03-11
7190542618164563242,figapp,2023-01-20 01:37:55,289,0,1,4201,,True,2023-03-11
7189665654826388779,figapp,2023-01-17 16:55:08,160,0,6,2185,capcut,True,2023-03-11
7189661151314054443,figapp,2023-01-17 16:37:44,574,0,9,8534,,True,2023-03-11
7188166594328104238,figapp,2023-01-13 15:57:45,109,0,4,2068,,True,2023-03-11
7187859223403875626,figapp,2023-01-12 20:04:59,122,0,5,2350,,True,2023-03-11
7187120203107601710,figapp,2023-01-10 20:17:22,885,1,6,9724,,True,2023-03-11
7186694140493597998,figapp,2023-01-09 16:44:15,36,1,2,985,stitch,True,2023-03-11
7183458430386982186,figapp,2022-12-31 23:27:42,24,0,2,1210,,True,2023-03-11
7182989871311686958,figapp,2022-12-30 17:09:31,617,1,7,7493,,True,2023-03-11
7181844485263936810,figapp,2022-12-27 15:05:05,335,0,3,4321,,True,2023-03-11
7180035253866663211,figapp,2022-12-22 18:04:03,101,0,3,2765,dietaryrestrictions;foodallergies;figapp,True,2023-03-11
7179724450877934894,figapp,2022-12-21 21:57:56,430,1,3,5790,,True,2023-03-11
7178925436951334186,figapp,2022-12-19 18:17:25,113,1,14,3082,,True,2023-03-11
7177797539457010986,figapp,2022-12-16 17:20:36,181,4,3,4650,,True,2023-03-11
7177397369737071914,figapp,2022-12-15 15:27:40,737,3,13,16100,,True,2023-03-11
7176646815931206958,figapp,2022-12-13 14:55:11,42500,41,158,562000,,True,2023-03-11
7174071559559171371,figapp,2022-12-06 16:22:10,568,1,5,9499,,True,2023-03-11
7172628812629364011,figapp,2022-12-02 19:03:14,385,1,4,7996,,True,2023-03-11
7171889197207293226,figapp,2022-11-30 19:13:22,387,1,6,4144,,True,2023-03-11
7169594571012263210,figapp,2022-11-24 14:49:01,151,3,5,3182,,True,2023-03-11
7168532605829385518,figapp,2022-11-21 18:07:51,871,2,9,18100,,True,2023-03-11
7166647974896979243,figapp,2022-11-16 16:14:33,1656,0,16,27800,,True,2023-03-11
7165950776135896366,figapp,2022-11-14 19:09:21,6509,5,46,122100,,True,2023-03-11
7164379954795515182,figapp,2022-11-10 13:33:28,330,2,5,4784,dietaryrestrictions;foodallergies;glutenfree;dairyfree;lowfodmap,True,2023-03-11
7163350029745360174,figapp,2022-11-07 18:56:48,60,0,0,2066,,True,2023-03-11
7163349768515734827,figapp,2022-11-07 18:55:45,161,0,5,2865,,True,2023-03-11
7162229354603367722,figapp,2022-11-04 18:28:09,84400,912,563,4500000,,True,2023-03-11
7161222384224111915,figapp,2022-11-02 01:20:26,510,63,15,11100,dietaryrestrictions;foodallergies,True,2023-03-11
7161151843496742187,figapp,2022-11-01 20:46:51,83,11,3,3051,dietaryrestrictions;foodallergies,True,2023-03-11
7158951309373099307,figapp,2022-10-26 22:27:30,401,1,8,9899,,True,2023-03-11
7158093474829618478,figapp,2022-10-24 14:58:45,117,3,2,3193,,True,2023-03-11
7156683779682127146,figapp,2022-10-20 19:48:23,470,0,3,6318,,True,2023-03-11
7155872120050896174,figapp,2022-10-18 15:18:41,344,0,0,4248,,True,2023-03-11
7154098471023234347,figapp,2022-10-13 20:36:04,48,2,4,2389,,True,2023-03-11
7153340137835875627,figapp,2022-10-11 19:33:17,462,0,7,4277,,True,2023-03-11
7151401866633465130,figapp,2022-10-06 14:12:14,1140,4,17,10800,,True,2023-03-11
7150291080087457066,figapp,2022-10-03 14:21:45,3140,5,7,34000,,True,2023-03-11
7147766434389560619,figapp,2022-09-26 19:04:36,5142,1,13,59300,,True,2023-03-11
7145958843850214699,figapp,2022-09-21 22:10:07,80,0,1,2625,,True,2023-03-11
7145214410976611630,figapp,2022-09-19 22:01:22,208,0,3,5219,,True,2023-03-11
7143735930468470062,figapp,2022-09-15 22:24:08,324,1,5,5035,,True,2023-03-11
7143350416699542830,figapp,2022-09-14 21:28:11,183,0,1,3211,,True,2023-03-11
7142878521986207018,figapp,2022-09-13 14:56:57,186,1,2,3021,,True,2023-03-11
7142552277121813802,figapp,2022-09-12 17:50:50,40,0,1,1199,,True,2023-03-11
7141427015026199854,figapp,2022-09-09 17:04:15,348,0,10,4242,,True,2023-03-11
7141032066073824555,figapp,2022-09-08 15:31:38,195,2,1,3219,,True,2023-03-11
7140631532242324782,figapp,2022-09-07 13:37:24,45,0,1,1353,,True,2023-03-11
7140286467233910058,figapp,2022-09-06 15:18:18,100,0,5,2079,,True,2023-03-11
7138438968630086955,figapp,2022-09-01 15:49:11,150,0,3,2545,,True,2023-03-11
7138130908992769322,figapp,2022-08-31 19:53:36,191,0,1,2762,,True,2023-03-11
7137700333081365803,figapp,2022-08-30 16:02:46,71,0,3,1339,,True,2023-03-11
7137395784244415786,figapp,2022-08-29 20:20:58,168,0,3,2441,,True,2023-03-11
7136252635908279595,figapp,2022-08-26 18:24:58,31600,79,143,484800,,True,2023-03-11
7135926893546622251,figapp,2022-08-25 21:20:54,181,1,1,4216,,True,2023-03-11
7135508749363612974,figapp,2022-08-24 18:18:18,270,0,0,4140,,True,2023-03-11
7135141250570718507,figapp,2022-08-23 18:32:13,411,2,10,5042,,True,2023-03-11
7134751450856492330,figapp,2022-08-22 17:19:37,131,0,7,2494,,True,2023-03-11
7134060786653154602,figapp,2022-08-20 20:39:27,99,0,5,1560,,True,2023-03-11
7133321517831785774,figapp,2022-08-18 20:50:43,285,0,9,3429,,True,2023-03-11
7132958483137219882,figapp,2022-08-17 21:21:57,72,0,5,1555,,True,2023-03-11
7132510666891693358,figapp,2022-08-16 16:24:14,84,1,1,1514,,True,2023-03-11
7131804453010787630,figapp,2022-08-14 18:43:44,125,0,2,1971,,True,2023-03-11
7131405623220243758,figapp,2022-08-13 16:56:05,191,0,6,2585,,True,2023-03-11
7130737451521363246,figapp,2022-08-11 21:43:13,167,0,2,2435,,True,2023-03-11
7129973434867666218,figapp,2022-08-09 20:18:27,385,1,7,4084,,True,2023-03-11
7129221923585805614,figapp,2022-08-07 19:42:12,171,1,3,2955,,True,2023-03-11
7128842954122202411,figapp,2022-08-06 19:11:36,293,1,2,3585,,True,2023-03-11
7128464359231180075,figapp,2022-08-05 18:42:28,356,1,7,3783,,True,2023-03-11
7128080893700214059,figapp,2022-08-04 17:54:24,422,2,11,10200,,True,2023-03-11
7128064481954991402,figapp,2022-08-04 16:50:44,264,2,7,3665,,True,2023-03-11
7127761018016517419,figapp,2022-08-03 21:13:08,278,1,9,4675,,True,2023-03-11
7127725349193960750,figapp,2022-08-03 18:54:43,49,0,5,1532,,True,2023-03-11
7127646900815203626,figapp,2022-08-03 13:50:22,201,2,4,2226,,True,2023-03-11
7127279632705178926,figapp,2022-08-02 14:05:10,646,2,6,7039,,True,2023-03-11
7126937779849809198,figapp,2022-08-01 15:58:34,408,3,10,5562,,True,2023-03-11
7126617608408845611,figapp,2022-07-31 19:16:08,413,1,7,5404,,True,2023-03-11
7126227773638855982,figapp,2022-07-30 18:03:22,143,0,7,2382,,True,2023-03-11
7125918448382741803,figapp,2022-07-29 22:03:01,141,0,3,2601,,True,2023-03-11
7125578542024379690,figapp,2022-07-29 00:04:01,1360,1,19,14200,,True,2023-03-11
