video_id,user_unique_id,video_create_time,video_digg_count,video_share_count,video_comment_count,video_play_count,hashtags,used_proper_hastags,data_date,influencer,day_over_day_change
7197520031855496490,figapp,1675803231,28,0,0,384,dietaryrestrictions;foodallergies,True,2023-02-07,False,
7197518628407840043,figapp,1675802903,29,0,1,296,,True,2023-02-07,False,-88.0
7197516969770487086,figapp,1675802521,41,0,2,357,,True,2023-02-07,False,61.0
7195653323482058026,figapp,1675368605,141,0,2,1442,figapp;nyu,True,2023-02-07,False,1085.0
7194948095640227114,figapp,1675204406,38,0,1,593,,True,2023-02-07,False,-849.0
7194622986505325870,figapp,1675128709,29,0,6,587,,True,2023-02-07,False,-6.0
7193464911857585450,figapp,1674859081,57,0,3,1034,,True,2023-02-07,False,447.0
7193106753893092654,figapp,1674775687,98,0,1,1261,,True,2023-02-07,False,227.0
7192669238551678250,figapp,1674673828,51,0,0,828,,True,2023-02-07,False,-433.0
7192317938211310890,figapp,1674592035,57,0,2,965,foodallergies;dietaryrestrictions;lowfodmap;glutenfree;dairyfree;vegan,True,2023-02-07,False,137.0
7192312238693240107,figapp,1674590705,193,0,4,1946,nyu;foodallergies,True,2023-02-07,False,981.0
7191887958151089450,figapp,1674491931,149,1,4,2022,,True,2023-02-07,False,76.0
7190912724715719982,figapp,1674264849,292,1,6,4676,,True,2023-02-07,False,2654.0
7190542618164563242,figapp,1674178675,285,0,1,4031,,True,2023-02-07,False,-645.0
7189665654826388779,figapp,1673974508,154,0,6,2058,capcut,True,2023-02-07,False,-1973.0
7189661151314054443,figapp,1673973464,567,0,9,8267,,True,2023-02-07,False,6209.0
7188166594328104238,figapp,1673625465,107,0,4,1955,,True,2023-02-07,False,-6312.0
7187859223403875626,figapp,1673553899,119,0,5,2247,,True,2023-02-07,False,292.0
7187120203107601710,figapp,1673381842,878,1,6,9594,,True,2023-02-07,False,7347.0
7186694140493597998,figapp,1673282655,36,1,2,916,stitch,True,2023-02-07,False,-8678.0
7183458430386982186,figapp,1672529262,24,0,2,1153,,True,2023-02-07,False,237.0
7182989871311686958,figapp,1672420171,613,1,7,7329,,True,2023-02-07,False,6176.0
7181844485263936810,figapp,1672153505,334,0,3,4185,,True,2023-02-07,False,-3144.0
7180035253866663211,figapp,1671732243,101,0,3,2637,dietaryrestrictions;foodallergies;figapp,True,2023-02-07,False,-1548.0
7179724450877934894,figapp,1671659876,428,1,3,5632,,True,2023-02-07,False,2995.0
7178925436951334186,figapp,1671473845,111,1,14,2946,,True,2023-02-07,False,-2686.0
7177797539457010986,figapp,1671211236,179,4,5,4492,,True,2023-02-07,False,1546.0
7177397369737071914,figapp,1671118060,730,3,13,15900,,True,2023-02-07,False,11408.0
7176646815931206958,figapp,1670943311,23100,22,87,338700,,True,2023-02-07,False,322800.0
7174071559559171371,figapp,1670343730,565,1,5,9394,,True,2023-02-07,False,-329306.0
7197121881412078894,theallergicgirl,1675710531,364,0,3,2155,,False,2023-02-07,True,-7239.0
7192002039642115371,theallergicgirl,1674518474,119400,313,134,919400,figpartner,True,2023-02-07,True,917245.0
7187850248071515438,theallergicgirl,1673551809,1471,7,15,15900,,False,2023-02-07,True,-903500.0
7187526886493392170,theallergicgirl,1673476527,14900,5,40,135300,figpartner,True,2023-02-07,True,119400.0
7185640339921734955,theallergicgirl,1673037274,933,6,17,18600,,False,2023-02-07,True,-116700.0
7185555225942576427,theallergicgirl,1673017465,263500,84,214,1300000,,False,2023-02-07,True,1281400.0
7182274791116655915,theallergicgirl,1672253675,4661,6,22,37000,figpartner,True,2023-02-07,True,-1263000.0
7181873622645001514,theallergicgirl,1672160272,2469,14,65,22800,,False,2023-02-07,True,-14200.0
7181555911230508334,theallergicgirl,1672086296,1914,1,25,19400,,False,2023-02-07,True,-3400.0
7180030696931773742,theallergicgirl,1671731187,3593,5,25,29900,,False,2023-02-07,True,10500.0
7179315139068497198,theallergicgirl,1671564573,2733,10,27,24900,,False,2023-02-07,True,-5000.0
7174815733703019818,theallergicgirl,1670516976,588500,836,1760,4700000,figpartner,True,2023-02-07,True,4675100.0
7172640750012910894,theallergicgirl,1670010574,3052,7,28,33100,,False,2023-02-07,True,-4666900.0
7170817199261748523,theallergicgirl,1669585995,24900,10,69,172200,,False,2023-02-07,True,139100.0
7167155755999874350,theallergicgirl,1668733498,4451,4,29,50900,,False,2023-02-07,True,-121300.0
7164767062991113518,theallergicgirl,1668177354,2981,3,47,32000,,False,2023-02-07,True,-18900.0
7161499660769611050,theallergicgirl,1667416590,23000,30,111,246600,figpartner,True,2023-02-07,True,214600.0
7161217951922703658,theallergicgirl,1667350991,2228,2,19,31200,,False,2023-02-07,True,-215400.0
7160020859988577582,theallergicgirl,1667072274,950,3,7,32000,ad;goodrxeffect,False,2023-02-07,True,800.0
7158956129895058731,theallergicgirl,1666824372,48200,49,184,560200,figpartner,True,2023-02-07,True,528200.0
7158871804189297966,theallergicgirl,1666804758,270,1,1,18400,ad;tealpumpkinproject;tealpumpkinatcvs;healthierhappenstogether,False,2023-02-07,True,-541800.0
7157747298200489259,theallergicgirl,1666542921,6402,2,20,62200,figpartner,True,2023-02-07,True,43800.0
7156977097347534123,theallergicgirl,1666363614,3402,12,39,40500,,False,2023-02-07,True,-21700.0
7156691039699537198,theallergicgirl,1666296992,501,1,3,16700,tealpumpkinatcvs;healthierhappenstogether;ad,False,2023-02-07,True,-23800.0
7156331654611586350,theallergicgirl,1666213320,753,4,7,16400,,False,2023-02-07,True,-300.0
7155181186040548651,theallergicgirl,1665945455,2103,4,15,24600,,False,2023-02-07,True,8200.0
7154478025122368810,theallergicgirl,1665781736,2999,4,25,25000,figpartner,True,2023-02-07,True,400.0
7154475832977739050,theallergicgirl,1665781223,1079,6,9,16600,,False,2023-02-07,True,-8400.0
7154125551316258091,theallergicgirl,1665699663,800,0,9,14500,,False,2023-02-07,True,-2100.0
7152966663615597870,theallergicgirl,1665429845,1495,0,9,19100,,False,2023-02-07,True,4600.0
7197204721369746731,tylerandhistummy,1675729814,139,0,5,1543,foodallergies;foodintolerance;glutenfree;soyfree;dairyfree,True,2023-02-07,False,-17557.0
7195703341349932331,tylerandhistummy,1675380250,503,1,3,6316,,True,2023-02-07,False,4773.0
7195639489681706283,tylerandhistummy,1675365382,297,0,5,4172,cornallergy;foodallergies;foodintolerance,True,2023-02-07,False,-2144.0
7195267850376842539,tylerandhistummy,1675278853,500,0,5,4589,ibs;lowfodmap;lowfodmapdiet;irritablebowelsyndromecheck,True,2023-02-07,False,417.0
7194879183745469739,tylerandhistummy,1675188363,10600,9,52,123300,cornallergy;foodallergies;energydrinks;groceryhaul,True,2023-02-07,False,118711.0
7193422484635520302,tylerandhistummy,1674849201,187,1,10,2258,,True,2023-02-07,False,-121042.0
7193110641136110890,tylerandhistummy,1674776592,232,1,8,2980,cornallergy;citricacid;foodallergies;glutenfree,True,2023-02-07,False,722.0
7192653987508784430,tylerandhistummy,1674670283,342,0,2,4255,,True,2023-02-07,False,1275.0
7192384787741478190,tylerandhistummy,1674607593,158,0,2,1978,foodallergies;artificialcoloring;dairyfree;glutenfree,True,2023-02-07,False,-2277.0
7191929565176974638,tylerandhistummy,1674501611,300,3,20,3701,foodallergies;artificialcoloring;artificialflavoring;seafoodallergy,True,2023-02-07,False,1723.0
7190898961975119150,tylerandhistummy,1674261645,137,0,5,2377,,True,2023-02-07,False,-1324.0
7190512534305262890,tylerandhistummy,1674171670,280,4,13,5805,foodsensitivity;foodintolerance;traderjoeshaul,True,2023-02-07,False,3428.0
7190068257817382190,tylerandhistummy,1674068234,397,0,13,5424,sza;foodallergies;vegan;ingredientlabels,True,2023-02-07,False,-381.0
7189689635033910570,tylerandhistummy,1673980096,157,0,3,1751,foodallergies;figapp;severeallergy;eggfree,True,2023-02-07,False,-3673.0
7188210875864517934,tylerandhistummy,1673635783,60,0,6,842,,True,2023-02-07,False,-909.0
7187557101076483371,tylerandhistummy,1673483555,105,0,4,1282,foodallergies;tomatoallergy;nutallergy,True,2023-02-07,False,440.0
7187498318430424366,tylerandhistummy,1673469879,46,0,2,718,ingredientlabels;foodallergies;figapp;lowfodmapdiet,True,2023-02-07,False,-564.0
7187467101123202346,tylerandhistummy,1673462622,351,2,8,5561,foodallergies;ingredientlabels,True,2023-02-07,False,4843.0
7187166363369131307,tylerandhistummy,1673392578,61,0,14,1117,lowfodmap;lowfodmapdiet;lowfodmapfood;ibs,True,2023-02-07,False,-4444.0
7187111319235988782,tylerandhistummy,1673379777,133,1,18,1732,foodallergies;dietaryrestrictions;stomachissues;foodsensitivity,True,2023-02-07,False,615.0
7187094557887106347,tylerandhistummy,1673375882,13900,16,68,123200,foodallergies;ingredientlabels;sza,True,2023-02-07,False,121468.0
7186799098677300522,tylerandhistummy,1673307074,175,1,12,2457,highfructosecornsyrup;cornsyrup,True,2023-02-07,False,-120743.0
7186752051534122282,tylerandhistummy,1673296122,477,4,24,7524,fructoseintolerant;fructosefree;dairyfree;peanutallergy;dietaryrestrictions,True,2023-02-07,False,5067.0
7185669227699834155,tylerandhistummy,1673043999,108,0,11,1984,ingredientsmatter;ingredientlabels;veganshopping;foodallergies,True,2023-02-07,False,-5540.0
7180838498423885099,tylerandhistummy,1671919260,97,4,6,2165,stitch;ibs;lowfodmap;lowfodmapdiet;ibsfriendly,True,2023-02-07,False,181.0
7179761359297449259,tylerandhistummy,1671668469,380,9,18,6029,sesameallergy;fasteract;fare;greenscreen,True,2023-02-07,False,3864.0
7177844517092117806,tylerandhistummy,1671222168,121,5,7,3303,foodallergies;vegantiktok;lowfodmap;histamineintolerance,True,2023-02-07,False,-2726.0
7174879181128437034,thefigapp,1670531748,3,0,0,89,foodallergy;dietaryrestrictions;nutrition,True,2023-02-07,False,-3214.0
7173799866521357611,thefigapp,1670280449,1,0,1,74,soyfree;seedoils;dietaryrestrictions,True,2023-02-07,False,-15.0
7173396960794185003,thefigapp,1670186642,3,0,0,153,,True,2023-02-07,False,79.0
7173060448303025450,thefigapp,1670108295,9,0,0,162,,True,2023-02-07,False,9.0
7172630850217970987,thefigapp,1670008269,2,0,0,157,,True,2023-02-07,False,-5.0
7172252794399903019,thefigapp,1669920261,5,0,0,288,,True,2023-02-07,False,131.0
7171884852562644267,thefigapp,1669834590,3,0,0,106,,True,2023-02-07,False,-182.0
7171534129325034798,thefigapp,1669752928,3,0,1,227,,True,2023-02-07,False,121.0
7171209596650917166,thefigapp,1669677357,8,0,0,356,,True,2023-02-07,False,129.0
7170040973014175022,thefigapp,1669405264,8,0,0,245,,True,2023-02-07,False,-111.0
7169344096564153646,thefigapp,1669243007,17,0,0,567,,True,2023-02-07,False,322.0
7168953265218997546,thefigapp,1669152011,4,0,0,232,,True,2023-02-07,False,-335.0
7168603275007102251,thefigapp,1669070519,7,0,0,211,,True,2023-02-07,False,-21.0
7168249437003861294,thefigapp,1668988139,14,0,0,236,,True,2023-02-07,False,25.0
7167836279814507822,thefigapp,1668891941,4,0,1,919,,True,2023-02-07,False,683.0
7167453603030928686,thefigapp,1668802848,7,0,0,816,,True,2023-02-07,False,-103.0
7196809890340359466,glutenfreefig,1675637893,28,1,2,308,glutenfree;glutenfreefig;glutenfreetiktok,True,2023-02-07,False,-508.0
7195738489218960686,glutenfreefig,1675388430,51,2,0,1355,glutenfree;glutenfreefig;celiac;glutenfreetiktok,True,2023-02-07,False,1047.0
7194994814729866542,glutenfreefig,1675215283,19,0,0,384,glutenfreefig;glutenfree;figapp;glutenfreetiktok;glutendairyfree,True,2023-02-07,False,-971.0
7194184033377635630,glutenfreefig,1675026515,19,0,0,327,glutenfree;glutenfreefig;fig;glutenfreetravel;glutenfreetiktok,True,2023-02-07,False,-57.0
7193144859417480490,glutenfreefig,1674784557,40,0,1,329,glutenfree;glutenfreefig;oats;glutenfreeoats;fyp;glutenfreetiktok,True,2023-02-07,False,2.0
7192287338511256875,glutenfreefig,1674584915,19,0,0,322,glutenfree;glutenfreefig;glutenfreerecipes;glutenfreetiktok;glutendairyfree,True,2023-02-07,False,-7.0
7191485712485698858,glutenfreefig,1674398277,39,0,0,317,glutenfree;glutenfreefig,True,2023-02-07,False,-5.0
7190058060457577771,glutenfreefig,1674065862,30,1,0,362,glutenfreefig;glutenfree;celiac,True,2023-02-07,False,45.0
7188880377522441515,glutenfreefig,1673791675,10,0,0,108,fig;glutenfree;glutenfreefig,True,2023-02-07,False,-254.0
7187845246875733294,glutenfreefig,1673550645,42,0,1,395,fig;glutenfreefig;glutenfree;groceryshopping,True,2023-02-07,False,287.0
7186685533773417770,glutenfreefig,1673280645,11,0,0,351,fig;glutenfreefig;celiac,True,2023-02-07,False,-44.0
7185922364595653931,glutenfreefig,1673102961,25,1,4,1019,fig;glutenfree;glutenfreefig;celiac;groceryshopping;greenscreen;greenscreenvideo,True,2023-02-07,False,668.0
7196023821223300398,maliaglutenfree,1675454870,15,0,0,396,glutenfree;morningroutine;sandiegosunrise;sandiego;lajolla;morningroutineaesthetic;morningcoffee;morningvibes;lajollasandiego;sandiegolife;sandiegocalifornia,False,2023-02-07,True,-623.0
7195672380029717806,maliaglutenfree,1675373041,54,0,0,617,glutenfree;bcaas;bcaasuplement;bcaapowder;thorneresearch;celiac;celiacdisease;glutenfreesupplements;glutenfreesupplement;bcaasquad,False,2023-02-07,True,221.0
7194843990947089706,maliaglutenfree,1675180168,70,1,1,583,glutenfree;vegan;proteinshake;proteinsmoothie;proteinsmoothierecipe;protein;gains;gainshake;vegansmoothie;glutenfreesmoothie;smoothiebowl;wellnessjourney;nutpodspartner;nutpods;glutenfreesmoothiebowl;vegansmoothiebowl;wellness,False,2023-02-07,True,-34.0
7194240205438700843,maliaglutenfree,1675039588,22,0,0,1082,mocktails;mocktail;glutenfree;sobercurious;dryjanuary2023;dryjanuary;sober;freespirits;sobercuriouslifestyle,False,2023-02-07,True,499.0
7192754417756622122,maliaglutenfree,1674693651,148,0,55,1303,glutenfree;glutenfreetiktok;celiac;celiacdisease;celiacdiagnosis;glutenintolerance,False,2023-02-07,True,221.0
7189813357632064814,maliaglutenfree,1674008881,71,0,11,1043,transformation;celiacdisease;celiac;wellness;wellnessjourney;gymjourney;healthjourney;skinnytostrong,False,2023-02-07,True,-260.0
7189406448974089514,maliaglutenfree,1673914140,65,2,9,828,glutenfreemakeup;glutenfreelipstick;glutenfreebeauty;celiacdisease;celiac;glutenfree;glutenfreetiktok;glutenfreelife;celiacstruggles,False,2023-02-07,True,-215.0
7189041735673187627,maliaglutenfree,1673829224,40,0,0,606,wellness;wellnessjourney;wellnessjourneywithme;healthylifestyle;healthyliving;balancedliving;balancedlivingtips;8020rule;8020lifestyle;healthjourney;chronicwellness;chronicwellnessreset;chronicillness;chronicillnesswarrior,False,2023-02-07,True,-222.0
7188980147008195882,maliaglutenfree,1673814886,637,3,15,12400,sober;dryjanuary2023;dry;dryjanuary;sobercurious;sobertok;mocktailrecipe;mocktailgirlie;mocktail;mocktails;soberstories;soberliving,False,2023-02-07,True,11794.0
7188626012354170158,maliaglutenfree,1673732431,44,3,3,905,glutenfree;glutenfreegroceries;glutenfreegroceryhaul;groceryhaul;thrivemarket;thrivemarkethaul;groceryshopping;groceryhack;glutenfreetiktok,False,2023-02-07,True,-11495.0
7188313075517246762,maliaglutenfree,1673659572,73,1,4,960,glutenfree;adulthood;livingaloneproblems;glutenfreetiktok;glutenfreelife;groceryshopping;groceries;grocerystory;healthyeating;healthyeatinghabits,False,2023-02-07,True,55.0
7186435879768968490,maliaglutenfree,1673222522,243,10,16,4596,glutenfree;glutenfreelipstick;celiac;celiacstruggles;celiacdisease;celiacawareness;celiacblogger;celiaclife;celiacliving;coeliac;coeliacdisease;celiacproblems;celiacsafe;celiacfriendly;gluten;glutenfreetiktok,False,2023-02-07,True,3636.0
7184838276027764014,maliaglutenfree,1672850544,54,4,13,1953,botox;botoxstory;botoxstories;chronicmigraine;celiac;celiacdisease;botoxfail;botoxcheck;botoxnatural,False,2023-02-07,True,-2643.0
7184678491999292714,maliaglutenfree,1672813345,178,1,4,3785,glutenfree;celiac;celiacdisease;glutenfreetravel;wieiad;wieiadrealistic;wieiadglutenfree;wieiadtraveling;wieiadtravel;wieiadvacation;turks;turksandcaicos;turksandcaicosislands,False,2023-02-07,True,1832.0
7184567389378465066,maliaglutenfree,1672787463,16,0,1,951,migraine;chronicmigraine;chronicmigraineawareness;celiacdisease;botox;botoxstory;botoxfail;botoxfails,False,2023-02-07,True,-2834.0
7184546006128807214,maliaglutenfree,1672782486,154,4,37,4330,celiacdisease;chronicmigraine;chronicillness;chronicpain;celiac;autoimmunedisease;botox;botoxinjection;botoxstory;medicalbotox,False,2023-02-07,True,3379.0
7181075778476477739,maliaglutenfree,1671974533,455,5,68,11600,heds;flexibility;flexibilitychallenge;chronicillness;autoimunnedisorder;autoimmunewarrior;hsd;syndrome;syndrometiktok;celiac;celiacdisease;glutenfree;glutenfreelife;hypermobility;hypermobilitycheck;hybermobile;hypermobileeds;hypermobilejoints,False,2023-02-07,True,7270.0
7181064346280430890,maliaglutenfree,1671971889,4097,40,137,49200,glutenfree;starbucks;starbucksglutenfree;sugarcookiealmondmilkicedlatte;starbucksdrinks;starbucksorder;celiac;celiacdisease;celiacstruggles;glutenfreelife;glutenfreelifestyle,False,2023-02-07,True,37600.0
7180565243901398315,maliaglutenfree,1671855640,131,2,7,2333,glutenfree;glutenfreediet;glutenfreedining;gf;celiac;celiacdisease;wheretoeatsandiego;sandiego;sandiegoglutenfree;glutenfreefood;glutenfreefoodblogger;glutenfreelasvegas;glutenfreevegas;glutenfreesdeats;glutenfreelife;glutenfreetiktok,False,2023-02-07,True,-46867.0
7180552654664273194,maliaglutenfree,1671852709,224,5,1,3010,fig;figambassador;foodallergies;foodallergy;celiac;celiacdisease;glutenfree;glutenfreefinds;groceryhaul;sprouts;sproutshaul,True,2023-02-07,True,677.0
7179389603114192170,maliaglutenfree,1671581911,31,1,9,997,erewhonmarket;erewhonhaul;erewhonreviews;erewhonsmoothie;erewhonforever;erewhonfinds;erewhonfavorites;wellness;glutenfree;dairyfree;glutenanddairyfree;celiac;glutenfreelosangeles;smoothie;chronicwellnessreset;wellnessjourney;wellnessjourneywithme,False,2023-02-07,True,-2013.0
7179019312793980202,maliaglutenfree,1671495698,39,2,3,1032,glutenfree;glutenfreelife;glutenfreelifestyle;glutenfreeamazon;amazonfinds;amazonfoods;amazonfavorites;celiac;celiacdisease;celiacfood;celiacfoodie;certifiedglutenfree;glutenfreefood;glutenfreefoods;gf,False,2023-02-07,True,35.0
7178963213827018030,maliaglutenfree,1671482637,13,0,0,768,healthyliving;healthylunch;healthylunchideas;healthylunchinspo;healthylunches;glutenfree;dairyfree;glutenanddairyfree;glutenfreelife;glutenfreelunch;glutenfreelunchideas;dairyfreelunch;dairyfreelunchideas;glutenfreetiktok,False,2023-02-07,True,-264.0
7178705198918028586,maliaglutenfree,1671422567,37,0,0,1430,acai;acaibowl;sandiego;smoothie;smoothiebowl;smoothiebowls;sandiegohiddengems;sandiegofoodie;sandiegofood;lajolla;lajollasandiego;bestofsandiego;glutenfree;glutenfreegranola;granolagirl;glutenfreesmoothiebowl,False,2023-02-07,True,662.0
7178638984514555182,maliaglutenfree,1671407145,63,1,9,995,chronicillness;chronicillnessawareness;chronicillnesswarrior;chronicwellness;chronicpain;chronicmigraine;celiacdisease;celiac;hypermobility;hybermobilecheck;chronicillnessstruggles;chronicillnesssupport,False,2023-02-07,True,-435.0
7178371989520796974,maliaglutenfree,1671344983,93,1,1,2183,chronicwellnessreset;nutpodspartner;nutpods;nutpodsquad;wellness;wellnesstips;wieiad;wieiadedrecovery;wieiadrealistic;wieiadrecovery;whatieatinaday;whatiatetoday;glutenfreelunchideas;glutenfreerecipes;glutenfreedinner;glutenfreemeals;glutenfreedinnerideas;glutenfree;dairyfree;glutenfreedairyfree;glutenfreetiktok;glutenfreelife;wellnessjourney;chronicillness;celiacdisease;celiac;celiaclife,False,2023-02-07,True,1188.0
7178316595318623530,maliaglutenfree,1671332082,77,0,8,1023,,False,2023-02-07,True,-1160.0
7197521234421239082,onmollysplate,1675803513,23,0,6,249,glutenfree;beans;refriedbeans;side;sidedish;gameday;dip;yum;nom;Recipe;food;foodinclusive;foodshare;easy;EasyRecipes;foodallergies;fyp;foryou;foryoupage;onmollysplate,False,2023-02-07,True,-774.0
7195246931717705002,onmollysplate,1675273986,50,0,2,1068,glutenfree;cooking;hack;easy;psa;fyp;foryou;foryoupage;yum;nom;Recipe;delish;airfryer;onmollysplate,False,2023-02-07,True,819.0
7192803881418624298,onmollysplate,1674705170,299,1,55,2210,glutenfree;foodnetwork;food;foodinclusive;fun;funfood;tailgate;taklgatetakedown;fyp;foryou;foryoupage;cooking;chef;football;yum;Foodie;foodallergies;onmollysplate,False,2023-02-07,True,1142.0
7192728054152564011,onmollysplate,1674687509,28,0,11,402,tailgatetakedown;glutenfree;food;foodnetwork;cooking;football;tailgate;fun;fyp;foryou;foryoupage;WomensFootball;chef;tv;foodshow;womeninsports;foodinclusive;onmollysplate,False,2023-02-07,True,-1808.0
7192238001253158190,onmollysplate,1674573433,29,1,2,549,glutenfree;dairyfree;wings;chicken;chickenwings;bakingsoda;hack;crispy;yum;food;foodinclusive;delish;foodshare;Recipe;glutenfreerecipes;cooking;fyp;foryou;foryoupage;onmollysplate,False,2023-02-07,True,147.0
7191953754076532014,onmollysplate,1674507234,58,1,8,714,glutenfree;parmesan;parmesanpotatoes;brussels;brusselsprouts;yum;yummy;fyp;foryou;foryoupage;delish;food;foodshare;viral;glutenfreefood;onmollysplate,False,2023-02-07,True,165.0
7189074677568916782,onmollysplate,1673836892,58,0,0,962,glutenfree;charcuterieboard;yum;nom;fyp;foryou;foryoupage;kidchef;kidscook;allergyfriendly;foodallergies;glutenfreefood;cute;souschef;onmollysplate,False,2023-02-07,True,248.0
7188174583285959978,onmollysplate,1673627324,51,0,3,425,nationalglutenfreeday;glutenfree;donuts;yum;nom;fun;funfood;delish;donut;allergyfriendly;yummy;foodallergies;foodinclusive;freedom;freedomglutenfree;goodperiod;onmollysplate,False,2023-02-07,True,-537.0
7187869416087014702,onmollysplate,1673556274,33,0,2,558,tbt;bostonrenegades;thursdaytreatnight;glutenfree;yum;sandwich;sandwiches;yummy;fyp;foryou;foryoupage;delish;canyonbakehouse;glutenfreefood;foodinclusive;food;onmollysplate,False,2023-02-07,True,133.0
7187821853535210798,onmollysplate,1673545200,25,1,2,474,glutenfree;fig;foodisgood;foodinclusive;travel;foodallergies;dietaryrestrictions;snacks;fyp;food;foodshare;airport;glutenfreefood;onmollysplate,False,2023-02-07,True,-84.0
7186441867075145003,onmollysplate,1673223897,23,1,4,641,glutenfree;yum;nom;cheese;grilledcheese;sandwich;yummy;fyp;foryou;foryoupage;food;foodshare;foodinclusive;onmollysplate,False,2023-02-07,True,167.0
7185705909300022570,onmollysplate,1673052543,51,0,0,483,birthday;family;ski;skitrip;laughs;fyp;foryou;foryoupage;familytrip;Siblings;glutenfree;onmollysplate,False,2023-02-07,True,-158.0
7184120643879783723,onmollysplate,1672683447,59,1,0,938,glutenfree;yum;cook;cooking;chef;glutenfreefood;newyear;newyearsday;food;foodshare;fyp;foryou;foryoupage;mollysgame,False,2023-02-07,True,455.0
7182038476383079726,onmollysplate,1672198651,52,0,17,1024,cold;boston;massachusetts;fridge;freezer;winter;balcony;funny;glutenfree;fyp;foryou;foryoupage;onmollysplate,False,2023-02-07,True,86.0
7179794104287530286,onmollysplate,1671676088,64,1,11,629,,False,2023-02-07,True,-395.0
7179341500520729902,onmollysplate,1671570710,54,0,21,844,glutenfree;food;gailgate;football;athlete;glutenfreefood;cooking;excited;foodinclusive;funfood;tailgating;foodallergies;onmollysplate,False,2023-02-07,True,215.0
7177951788543348011,onmollysplate,1671247142,187,9,13,3458,yum;nom;hanukkah;latke;fyp;foryou;Recipe;easy;potatoes;jewish;cooking;glutenfree;dairyfree;food;foodinclusive;foodshare;onmollysplate,False,2023-02-07,True,2614.0
7176664459333635374,onmollysplate,1670947416,27,0,2,635,glutenfree;donut;dairyfree;nutfree;peanutfree;treenutfree;yum;yummy;DIY;fun;funfood;foodallergies;foodallergyfriendly;celiacsafe;foodinclusive;yoangelo;yonutz;freedomglutenfree;onmollysplate;goodperiod,False,2023-02-07,True,-2823.0
7176275521616006442,onmollysplate,1670856861,26,0,0,417,pup;puppy;dog;doodle;fast;fastasfkboi;cute;goldendoodle;snow;dogs;zoomies;funny;fyp;foryou;foryoupage;onmollysplate,False,2023-02-07,True,-218.0
7173709321459535146,onmollysplate,1670259370,32,2,0,516,glutenfree;nutfree;soyfree;yoangelo;allergies;food;foodallergies;foodinclusive;celiac;celiacsafe;allergyfriendly;onmollysplate;collab;fun;donuts;freedomglutenfree;yonutz,False,2023-02-07,True,99.0
7172177027284471082,onmollysplate,1669902608,31,3,2,562,glutenfree;soup;soupseason;souptok;comfort;comfortfood;yummy;food;foodinclusive;foodshare;yum;fyp;foryou;foryoupage;Recipe;onmollysplate,False,2023-02-07,True,46.0
7171844418914225450,onmollysplate,1669825163,42,0,0,789,dog;cute;puppy;doodle;funny;whereareyou;doodles;dogvideo;fyp;foryou;foryoupage;onmollysplate,False,2023-02-07,True,227.0
7170894145442172203,onmollysplate,1669603911,28,1,9,838,soup;yum;soupseason;sausage;kale;yummy;delish;glutenfree;dairyfree;allergyfriendly;foodallergies;foodinclusive;foodshare;Recipe;cooking;onmollysplate,False,2023-02-07,True,49.0
7170398169006689579,onmollysplate,1669488436,91,0,0,1849,glutenfree;pineapple;fun;yum;delish;foodallergies;foodinclusive;fresh;publix;yummy;fyp;foryou;foryoupage;onmollysplate,False,2023-02-07,True,1011.0
7170029634363444526,onmollysplate,1669402627,52,0,4,733,glutenfree;yum;thanksgiving;glutenfreethanksgiving;delish;food;foodinclusive;foodshare;onmollysplate,False,2023-02-07,True,-1116.0
7168565724812741931,onmollysplate,1669061781,27,0,5,366,glutenfree;donuts;freedom;freedomglutenfree;donut;coffee;caffenero;glutenfreeoption;allergyfriendly;foodallergies;foodinclusive;delish;onmollysplate,False,2023-02-07,True,-367.0
7167859384348036398,onmollysplate,1668897324,81,1,6,1503,cozy;cute;lights;christmas;hanukkah;decoration;christmaslights;fun;apartment;apartmenttour;onmollysplate,False,2023-02-07,True,1137.0
7167027788745018670,onmollysplate,1668703722,24,0,0,613,tip;tips;glutenfree;yum;dietitian;glutenfreefood;cooking;easy;food;foodallergies;foodinclusive;fyp;foryou;foryoupage;onmollysplate,False,2023-02-07,True,-890.0
7166671456292654378,onmollysplate,1668620741,25,1,0,348,greenscreen;glutenfree;sale;yum;nom;donuts;ThanksandGiving;flashsale;food;foodinclusive;freedombakery;freedomglutenfree;allergyfriendly;onmollysplate,False,2023-02-07,True,-265.0
7166610127489862958,onmollysplate,1668606459,46,1,1,647,glutenfree;dairyfree;vegan;eggfree;frenchtoast;tip;cooking;dietitian;foodallergies;foodinclusive;foodallergyfriendly;glutenfreefood;yum;nom;fyp;foryou;onmollysplate,False,2023-02-07,True,299.0
7197533710789463339,mommakessafefood,1675806416,100,0,5,1239,managingallergies;mommakessafefood;dairyfree;foodallergymom;kidswithfoodallergies;foodallergies;foodallergyawareness,False,2023-02-07,True,592.0
7197157365345537326,mommakessafefood,1675718791,63,0,5,874,cleanwithme;happybabycarrier;babywear;cleaningvideo;cleaningtimelapse;timelapse;babycarrier,False,2023-02-07,True,-365.0
7197112151364914474,mommakessafefood,1675708269,21,0,4,542,mommakessafefood;dinnerformytoddler;dairyfree;foodallergymom;foodallergies;kidswithfoodallergies;whatsfordinner,False,2023-02-07,True,-332.0
