video_id,user_unique_id,video_create_time,video_digg_count,video_share_count,video_comment_count,video_play_count,hashtags,used_proper_hastags,data_date,influencer,day_over_day_change
7199714927525793067,tylerandhistummy,1676314284,359,1,48,3848,foodintolerances;foodallergies;stomachproblems;dietaryrestrictions;citricacid,True,2023-03-05,,-184.0
7199016797146942766,tylerandhistummy,1676151728,104,1,2,2089,foodallergies;foodintolerances;lowfodmap;stomachproblems,True,2023-03-05,,-1759.0
7198678297092345134,tylerandhistummy,1676072914,192,0,9,3497,soyallergy;vegan;foodintolerance,True,2023-03-05,,1408.0
7197204721369746731,tylerandhistummy,1675729814,435,12,16,6204,foodallergies;foodintolerance;glutenfree;soyfree;dairyfree,True,2023-03-05,,2707.0
7195703341349932331,tylerandhistummy,1675380250,601,1,14,7970,,True,2023-03-05,,1766.0
7195639489681706283,tylerandhistummy,1675365382,444,9,11,8260,cornallergy;foodallergies;foodintolerance,True,2023-03-05,,290.0
7195267850376842539,tylerandhistummy,1675278853,1335,33,18,17600,ibs;lowfodmap;lowfodmapdiet;irritablebowelsyndromecheck,True,2023-03-05,,9340.0
7194879183745469739,tylerandhistummy,1675188363,10600,9,52,124600,cornallergy;foodallergies;energydrinks;groceryhaul,True,2023-03-05,,107000.0
7193422484635520302,tylerandhistummy,1674849201,213,1,12,3036,,True,2023-03-05,,-121564.0
7193110641136110890,tylerandhistummy,1674776592,267,1,9,3683,cornallergy;citricacid;foodallergies;glutenfree,True,2023-03-05,,647.0
7192653987508784430,tylerandhistummy,1674670283,390,0,3,5071,,True,2023-03-05,,1388.0
7192384787741478190,tylerandhistummy,1674607593,190,0,2,2543,foodallergies;artificialcoloring;dairyfree;glutenfree,True,2023-03-05,,-2528.0
7191929565176974638,tylerandhistummy,1674501611,317,3,20,4230,foodallergies;artificialcoloring;artificialflavoring;seafoodallergy,True,2023-03-05,,1687.0
7190898961975119150,tylerandhistummy,1674261645,148,0,5,2736,,True,2023-03-05,,-1494.0
